state,year,type_code,type,gender,age_group,total
Tamil Nadu,2007,Means_adopted,By Fire/Self Immolation,Female,45-59,172
Tamil Nadu,2007,Means_adopted,By Consuming Insecticides,Female,45-59,108
Tamil Nadu,2007,Means_adopted,By Hanging,Female,45-59,238
Tamil Nadu,2007,Means_adopted,By Drowning,Female,45-59,28
Tamil Nadu,2007,Means_adopted,By Overdose of sleeping pills,Female,45-59,7
Tamil Nadu,2007,Means_adopted,By Other means (please specify),Male,45-59,422
Tamil Nadu,2007,Means_adopted,By coming under running vehicles/trains,Male,45-59,42
Tamil Nadu,2007,Means_adopted,By Self Infliction of injury,Male,45-59,1
Tamil Nadu,2007,Means_adopted,By Fire/Self Immolation,Male,45-59,221
Tamil Nadu,2007,Means_adopted,By Consuming Other Poison,Male,45-59,494
Tamil Nadu,2007,Means_adopted,By touching electric wires,Male,45-59,13
Tamil Nadu,2007,Means_adopted,By Machine,Male,45-59,3
Tamil Nadu,2007,Means_adopted,By Over Alcoholism,Male,45-59,38
Tamil Nadu,2007,Means_adopted,By Consuming Insecticides,Male,45-59,235
Tamil Nadu,2007,Means_adopted,By Overdose of sleeping pills,Male,45-59,6
Tamil Nadu,2007,Means_adopted,By Jumping from (Building),Male,45-59,24
Tamil Nadu,2007,Means_adopted,By Fire-Arms,Male,45-59,2
Tamil Nadu,2007,Means_adopted,By Hanging,Male,45-59,493
Tamil Nadu,2007,Means_adopted,By Drowning,Male,45-59,229
Tamil Nadu,2007,Means_adopted,By Jumping from (Other sites),Male,45-59,14
Tamil Nadu,2007,Means_adopted,By Hanging,Female,60+,55
Tamil Nadu,2007,Means_adopted,By coming under running vehicles/trains,Female,60+,1
Tamil Nadu,2007,Means_adopted,By Other means (please specify),Female,60+,56
Tamil Nadu,2007,Means_adopted,By touching electric wires,Female,60+,2
Tamil Nadu,2007,Means_adopted,By Drowning,Female,60+,22
Tamil Nadu,2007,Means_adopted,By Jumping from (Other sites),Female,60+,1
Tamil Nadu,2007,Means_adopted,By Consuming Other Poison,Female,60+,52
Tamil Nadu,2007,Means_adopted,By Overdose of sleeping pills,Female,60+,3
Tamil Nadu,2007,Means_adopted,By Fire/Self Immolation,Female,60+,57
Tamil Nadu,2007,Means_adopted,By Over Alcoholism,Female,60+,2
Tamil Nadu,2007,Means_adopted,By Consuming Insecticides,Female,60+,68
Tamil Nadu,2007,Means_adopted,By coming under running vehicles/trains,Male,60+,14
Tamil Nadu,2007,Means_adopted,By Overdose of sleeping pills,Male,60+,4
Tamil Nadu,2007,Means_adopted,By Jumping from (Building),Male,60+,1
Tamil Nadu,2007,Means_adopted,By touching electric wires,Male,60+,2
Tamil Nadu,2007,Means_adopted,By Consuming Insecticides,Male,60+,123
Tamil Nadu,2007,Means_adopted,By Fire/Self Immolation,Male,60+,58
Tamil Nadu,2007,Means_adopted,By Other means (please specify),Male,60+,218
Tamil Nadu,2007,Means_adopted,By Fire-Arms,Male,60+,1
Tamil Nadu,2007,Means_adopted,By Consuming Other Poison,Male,60+,155
Tamil Nadu,2007,Means_adopted,By Jumping from (Other sites),Male,60+,7
Tamil Nadu,2007,Means_adopted,By Over Alcoholism,Male,60+,10
Tamil Nadu,2007,Means_adopted,By Drowning,Male,60+,105
Tamil Nadu,2008,Means_adopted,By Jumping from (Other sites),Female,0-14,10
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Female,0-14,10
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Female,0-14,15
Tamil Nadu,2008,Means_adopted,By Drowning,Female,0-14,31
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Female,0-14,17
Tamil Nadu,2008,Means_adopted,By Drowning,Male,0-14,3
Tamil Nadu,2008,Means_adopted,By Overdose of sleeping pills,Male,0-14,5
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Male,0-14,5
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Male,0-14,5
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Male,0-14,5
Tamil Nadu,2008,Means_adopted,By Consuming Insecticides,Male,0-14,7
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Female,15-29,838
Tamil Nadu,2008,Means_adopted,By Consuming Insecticides,Female,15-29,175
Tamil Nadu,2008,Means_adopted,By Drowning,Female,15-29,85
Tamil Nadu,2008,Means_adopted,By Overdose of sleeping pills,Female,15-29,12
Tamil Nadu,2008,Means_adopted,By Hanging,Female,15-29,535
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Female,15-29,109
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Female,15-29,405
Tamil Nadu,2008,Means_adopted,By Jumping from (Building),Female,15-29,15
Tamil Nadu,2008,Means_adopted,By Jumping from (Other sites),Female,15-29,6
Tamil Nadu,2008,Means_adopted,By touching electric wires,Female,15-29,3
Tamil Nadu,2008,Means_adopted,By coming under running vehicles/trains,Female,15-29,32
Tamil Nadu,2008,Means_adopted,By Hanging,Male,15-29,785
Tamil Nadu,2008,Means_adopted,By touching electric wires,Male,15-29,23
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Male,15-29,185
Tamil Nadu,2008,Means_adopted,By Jumping from (Building),Male,15-29,27
Tamil Nadu,2008,Means_adopted,By coming under running vehicles/trains,Male,15-29,50
Tamil Nadu,2008,Means_adopted,By Overdose of sleeping pills,Male,15-29,5
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Male,15-29,685
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Male,15-29,149
Tamil Nadu,2008,Means_adopted,By Jumping from (Other sites),Male,15-29,30
Tamil Nadu,2008,Means_adopted,By Drowning,Male,15-29,249
Tamil Nadu,2008,Means_adopted,By Over Alcoholism,Male,15-29,33
Tamil Nadu,2008,Means_adopted,By Consuming Insecticides,Male,15-29,335
Tamil Nadu,2008,Means_adopted,By Machine,Male,15-29,7
Tamil Nadu,2008,Means_adopted,By Consuming Insecticides,Female,30-44,179
Tamil Nadu,2008,Means_adopted,By Overdose of sleeping pills,Female,30-44,6
Tamil Nadu,2008,Means_adopted,By Hanging,Female,30-44,497
Tamil Nadu,2008,Means_adopted,By Machine,Female,30-44,1
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Female,30-44,174
Tamil Nadu,2008,Means_adopted,By coming under running vehicles/trains,Female,30-44,10
Tamil Nadu,2008,Means_adopted,By Jumping from (Building),Female,30-44,17
Tamil Nadu,2008,Means_adopted,By Jumping from (Other sites),Female,30-44,10
Tamil Nadu,2008,Means_adopted,By touching electric wires,Female,30-44,11
Tamil Nadu,2008,Means_adopted,By Drowning,Female,30-44,89
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Female,30-44,392
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Female,30-44,395
Tamil Nadu,2008,Means_adopted,By Jumping from (Other sites),Male,30-44,10
Tamil Nadu,2008,Means_adopted,By Jumping from (Building),Male,30-44,43
Tamil Nadu,2008,Means_adopted,By Consuming Insecticides,Male,30-44,435
Tamil Nadu,2008,Means_adopted,By Drowning,Male,30-44,316
Tamil Nadu,2008,Means_adopted,By touching electric wires,Male,30-44,36
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Male,30-44,369
Tamil Nadu,2008,Means_adopted,By Self Infliction of injury,Male,30-44,4
Tamil Nadu,2008,Means_adopted,By Fire-Arms,Male,30-44,9
Tamil Nadu,2008,Means_adopted,By Machine,Male,30-44,2
Tamil Nadu,2008,Means_adopted,By coming under running vehicles/trains,Male,30-44,36
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Male,30-44,673
Tamil Nadu,2008,Means_adopted,By Hanging,Male,30-44,886
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Male,30-44,319
Tamil Nadu,2008,Means_adopted,By Overdose of sleeping pills,Male,30-44,12
Tamil Nadu,2008,Means_adopted,By Over Alcoholism,Male,30-44,115
Tamil Nadu,2008,Means_adopted,By Consuming Insecticides,Female,45-59,135
Tamil Nadu,2008,Means_adopted,By Hanging,Female,45-59,247
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Female,45-59,161
Tamil Nadu,2008,Means_adopted,By Overdose of sleeping pills,Female,45-59,7
Tamil Nadu,2008,Means_adopted,By touching electric wires,Female,45-59,1
Tamil Nadu,2008,Means_adopted,By coming under running vehicles/trains,Female,45-59,3
Tamil Nadu,2008,Means_adopted,By Self Infliction of injury,Female,45-59,7
Tamil Nadu,2008,Means_adopted,By Drowning,Female,45-59,42
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Female,45-59,135
Tamil Nadu,2008,Means_adopted,By Jumping from (Building),Female,45-59,12
Tamil Nadu,2008,Means_adopted,By Jumping from (Other sites),Female,45-59,7
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Female,45-59,197
Tamil Nadu,2008,Means_adopted,By Machine,Female,45-59,10
Tamil Nadu,2008,Means_adopted,By touching electric wires,Male,45-59,13
Tamil Nadu,2008,Means_adopted,By Overdose of sleeping pills,Male,45-59,6
Tamil Nadu,2008,Means_adopted,By Jumping from (Other sites),Male,45-59,14
Tamil Nadu,2008,Means_adopted,By coming under running vehicles/trains,Male,45-59,42
Tamil Nadu,2008,Means_adopted,By Hanging,Male,45-59,525
Tamil Nadu,2008,Means_adopted,By Self Infliction of injury,Male,45-59,1
Tamil Nadu,2008,Means_adopted,By Machine,Male,45-59,3
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Male,45-59,375
Tamil Nadu,2008,Means_adopted,By Drowning,Male,45-59,235
Tamil Nadu,2008,Means_adopted,By Over Alcoholism,Male,45-59,43
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Male,45-59,478
Tamil Nadu,2008,Means_adopted,By Jumping from (Building),Male,45-59,24
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Male,45-59,225
Tamil Nadu,2008,Means_adopted,By Fire-Arms,Male,45-59,3
Tamil Nadu,2008,Means_adopted,By Consuming Insecticides,Male,45-59,327
Tamil Nadu,2008,Means_adopted,By Jumping from (Building),Female,60+,10
Tamil Nadu,2008,Means_adopted,By Fire-Arms,Female,60+,10
Tamil Nadu,2008,Means_adopted,By Self Infliction of injury,Female,60+,10
Tamil Nadu,2008,Means_adopted,By Consuming Insecticides,Female,60+,91
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Female,60+,52
Tamil Nadu,2008,Means_adopted,By Hanging,Female,60+,41
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Female,60+,56
Tamil Nadu,2008,Means_adopted,By Overdose of sleeping pills,Female,60+,7
Tamil Nadu,2008,Means_adopted,By touching electric wires,Female,60+,2
Tamil Nadu,2008,Means_adopted,By Drowning,Female,60+,22
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Female,60+,36
Tamil Nadu,2008,Means_adopted,By Jumping from (Other sites),Female,60+,1
Tamil Nadu,2008,Means_adopted,By coming under running vehicles/trains,Female,60+,1
Tamil Nadu,2008,Means_adopted,By Hanging,Male,60+,175
Tamil Nadu,2008,Means_adopted,By Consuming Insecticides,Male,60+,123
Tamil Nadu,2008,Means_adopted,By coming under running vehicles/trains,Male,60+,14
Tamil Nadu,2008,Means_adopted,By Drowning,Male,60+,54
Tamil Nadu,2008,Means_adopted,By Jumping from (Other sites),Male,60+,7
Tamil Nadu,2008,Means_adopted,By Other means (please specify),Male,60+,272
Tamil Nadu,2008,Means_adopted,By Fire/Self Immolation,Male,60+,57
Tamil Nadu,2008,Means_adopted,By touching electric wires,Male,60+,2
Tamil Nadu,2008,Means_adopted,By Consuming Other Poison,Male,60+,155
Tamil Nadu,2008,Means_adopted,By Over Alcoholism,Male,60+,7
Tamil Nadu,2008,Means_adopted,By Jumping from (Building),Male,60+,1
Tamil Nadu,2008,Means_adopted,By Overdose of sleeping pills,Male,60+,4
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Female,0-14,6
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Female,0-14,39
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Female,0-14,1
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Female,0-14,3
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Female,0-14,24
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,0-14,4
Tamil Nadu,2009,Means_adopted,By Drowning,Female,0-14,27
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Female,0-14,16
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Female,0-14,2
Tamil Nadu,2009,Means_adopted,By Hanging,Female,0-14,22
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Male,0-14,2
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Male,0-14,29
Tamil Nadu,2009,Means_adopted,By Drowning,Male,0-14,58
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Male,0-14,3
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Male,0-14,17
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Male,0-14,6
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Male,0-14,1
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,0-14,11
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Male,0-14,3
Tamil Nadu,2009,Means_adopted,By Hanging,Male,0-14,4
Tamil Nadu,2009,Means_adopted,By Over Alcoholism,Male,0-14,2
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Female,15-29,607
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,16
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Female,15-29,4
Tamil Nadu,2009,Means_adopted,By Self Infliction of injury,Female,15-29,6
Tamil Nadu,2009,Means_adopted,By Drowning,Female,15-29,60
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Female,15-29,3
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Female,15-29,185
Tamil Nadu,2009,Means_adopted,By Hanging,Female,15-29,553
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Female,15-29,5
Tamil Nadu,2009,Means_adopted,By Fire-Arms,Female,15-29,4
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Female,15-29,83
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Female,15-29,545
Tamil Nadu,2009,Means_adopted,By touching electric wires,Female,15-29,6
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Male,15-29,14
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Male,15-29,199
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Male,15-29,753
Tamil Nadu,2009,Means_adopted,By Over Alcoholism,Male,15-29,18
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Male,15-29,49
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,46
Tamil Nadu,2009,Means_adopted,By touching electric wires,Male,15-29,44
Tamil Nadu,2009,Means_adopted,By Hanging,Male,15-29,694
Tamil Nadu,2009,Means_adopted,By Self Infliction of injury,Male,15-29,8
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Male,15-29,32
Tamil Nadu,2009,Means_adopted,By Drowning,Male,15-29,197
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Male,15-29,291
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Male,15-29,16
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Female,30-44,14
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Female,30-44,481
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Female,30-44,37
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Female,30-44,13
Tamil Nadu,2009,Means_adopted,By Drowning,Female,30-44,69
Tamil Nadu,2009,Means_adopted,By Hanging,Female,30-44,388
Tamil Nadu,2009,Means_adopted,By Over Alcoholism,Female,30-44,19
Tamil Nadu,2009,Means_adopted,By Self Infliction of injury,Female,30-44,3
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Female,30-44,492
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Female,30-44,9
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Female,30-44,211
Tamil Nadu,2009,Means_adopted,By touching electric wires,Female,30-44,5
Tamil Nadu,2009,Means_adopted,By Machine,Female,30-44,1
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,30-44,27
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Male,30-44,323
Tamil Nadu,2009,Means_adopted,By Drowning,Male,30-44,183
Tamil Nadu,2009,Means_adopted,By Machine,Male,30-44,9
Tamil Nadu,2009,Means_adopted,By Over Alcoholism,Male,30-44,82
Tamil Nadu,2009,Means_adopted,By Self Infliction of injury,Male,30-44,7
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Male,30-44,23
Tamil Nadu,2009,Means_adopted,By Hanging,Male,30-44,802
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Male,30-44,1027
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Male,30-44,18
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Male,30-44,379
Tamil Nadu,2009,Means_adopted,By touching electric wires,Male,30-44,63
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Male,30-44,7
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,184
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Male,30-44,67
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Female,45-59,224
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Female,45-59,29
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Female,45-59,11
Tamil Nadu,2009,Means_adopted,By touching electric wires,Female,45-59,8
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Female,45-59,3
Tamil Nadu,2009,Means_adopted,By Drowning,Female,45-59,45
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Female,45-59,3
Tamil Nadu,2009,Means_adopted,By Machine,Female,45-59,1
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Female,45-59,172
Tamil Nadu,2009,Means_adopted,By Hanging,Female,45-59,191
Tamil Nadu,2009,Means_adopted,By Over Alcoholism,Female,45-59,4
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Female,45-59,317
Tamil Nadu,2009,Means_adopted,By Self Infliction of injury,Female,45-59,2
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,9
Tamil Nadu,2009,Means_adopted,By Self Infliction of injury,Male,45-59,4
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Male,45-59,17
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Male,45-59,115
Tamil Nadu,2009,Means_adopted,By Fire-Arms,Male,45-59,1
Tamil Nadu,2009,Means_adopted,By Hanging,Male,45-59,493
Tamil Nadu,2009,Means_adopted,By Machine,Male,45-59,27
Tamil Nadu,2009,Means_adopted,By touching electric wires,Male,45-59,29
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,76
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Male,45-59,38
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Male,45-59,787
Tamil Nadu,2009,Means_adopted,By Drowning,Male,45-59,127
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Male,45-59,439
Tamil Nadu,2009,Means_adopted,By Over Alcoholism,Male,45-59,67
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Male,45-59,11
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Male,45-59,18
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Female,60+,164
Tamil Nadu,2009,Means_adopted,By Drowning,Female,60+,17
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Female,60+,104
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Female,60+,51
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Female,60+,1
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Female,60+,24
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,60+,4
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Female,60+,1
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Female,60+,7
Tamil Nadu,2009,Means_adopted,By Self Infliction of injury,Female,60+,1
Tamil Nadu,2009,Means_adopted,By Hanging,Female,60+,91
Tamil Nadu,2009,Means_adopted,By Jumping from (Building),Male,60+,11
Tamil Nadu,2009,Means_adopted,By Fire/Self Immolation,Male,60+,46
Tamil Nadu,2009,Means_adopted,By Consuming Insecticides,Male,60+,357
Tamil Nadu,2009,Means_adopted,By Drowning,Male,60+,72
Tamil Nadu,2009,Means_adopted,By Other means (please specify),Male,60+,274
Tamil Nadu,2009,Means_adopted,By Self Infliction of injury,Male,60+,9
Tamil Nadu,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,9
Tamil Nadu,2009,Means_adopted,By Hanging,Male,60+,170
Tamil Nadu,2009,Means_adopted,By coming under running vehicles/trains,Male,60+,26
Tamil Nadu,2009,Means_adopted,By touching electric wires,Male,60+,4
Tamil Nadu,2009,Means_adopted,By Jumping from (Other sites),Male,60+,17
Tamil Nadu,2009,Means_adopted,By Overdose of sleeping pills,Male,60+,24
Tamil Nadu,2009,Means_adopted,By Over Alcoholism,Male,60+,11
Tamil Nadu,2010,Means_adopted,By Machine,Female,0-14,2
Tamil Nadu,2010,Means_adopted,By Other means (please specify),Female,0-14,44
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Female,0-14,33
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Female,0-14,1
Tamil Nadu,2010,Means_adopted,By touching electric wires,Female,0-14,2
Tamil Nadu,2010,Means_adopted,By Hanging,Female,0-14,16
Tamil Nadu,2010,Means_adopted,By Drowning,Female,0-14,35
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Female,0-14,42
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,0-14,2
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Female,0-14,6
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Female,0-14,2
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Male,0-14,17
Tamil Nadu,2010,Means_adopted,By Other means (please specify),Male,0-14,7
Tamil Nadu,2010,Means_adopted,By touching electric wires,Male,0-14,6
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Male,0-14,5
Tamil Nadu,2010,Means_adopted,By coming under running vehicles/trains,Male,0-14,2
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Male,0-14,26
Tamil Nadu,2010,Means_adopted,By Drowning,Male,0-14,73
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Male,0-14,5
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Male,0-14,23
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,0-14,2
Tamil Nadu,2010,Means_adopted,By Hanging,Male,0-14,33
Tamil Nadu,2010,Means_adopted,By Overdose of sleeping pills,Female,15-29,3
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Female,15-29,15
Tamil Nadu,2010,Means_adopted,By Other means (please specify),Female,15-29,73
Tamil Nadu,2010,Means_adopted,By Fire-Arms,Female,15-29,23
Tamil Nadu,2010,Means_adopted,By coming under running vehicles/trains,Female,15-29,10
Tamil Nadu,2010,Means_adopted,By Drowning,Female,15-29,138
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,19
Tamil Nadu,2010,Means_adopted,By Machine,Female,15-29,9
Tamil Nadu,2010,Means_adopted,By Over Alcoholism,Female,15-29,16
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Female,15-29,414
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Female,15-29,721
Tamil Nadu,2010,Means_adopted,By touching electric wires,Female,15-29,21
Tamil Nadu,2010,Means_adopted,By Hanging,Female,15-29,673
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Female,15-29,4
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Female,15-29,352
Tamil Nadu,2010,Means_adopted,By Self Infliction of injury,Female,15-29,13
Tamil Nadu,2010,Means_adopted,By Machine,Male,15-29,4
Tamil Nadu,2010,Means_adopted,By coming under running vehicles/trains,Male,15-29,51
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Male,15-29,386
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,9
Tamil Nadu,2010,Means_adopted,By Overdose of sleeping pills,Male,15-29,4
Tamil Nadu,2010,Means_adopted,By touching electric wires,Male,15-29,40
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Male,15-29,10
Tamil Nadu,2010,Means_adopted,By Fire-Arms,Male,15-29,1
Tamil Nadu,2010,Means_adopted,By Other means (please specify),Male,15-29,402
Tamil Nadu,2010,Means_adopted,By Hanging,Male,15-29,831
Tamil Nadu,2010,Means_adopted,By Self Infliction of injury,Male,15-29,42
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Male,15-29,601
Tamil Nadu,2010,Means_adopted,By Over Alcoholism,Male,15-29,58
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Male,15-29,29
Tamil Nadu,2010,Means_adopted,By Drowning,Male,15-29,223
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Male,15-29,275
Tamil Nadu,2010,Means_adopted,By Overdose of sleeping pills,Female,30-44,2
Tamil Nadu,2010,Means_adopted,By Fire-Arms,Female,30-44,7
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Female,30-44,392
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Female,30-44,213
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,30-44,19
Tamil Nadu,2010,Means_adopted,By Drowning,Female,30-44,112
Tamil Nadu,2010,Means_adopted,By touching electric wires,Female,30-44,8
Tamil Nadu,2010,Means_adopted,By Jumping from (Other sites),Female,30-44,6
Tamil Nadu,2010,Means_adopted,By Self Infliction of injury,Female,30-44,7
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Female,30-44,9
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Female,30-44,562
Tamil Nadu,2010,Means_adopted,By Machine,Female,30-44,3
Tamil Nadu,2010,Means_adopted,By Hanging,Female,30-44,437
Tamil Nadu,2010,Means_adopted,By Over Alcoholism,Female,30-44,1
Tamil Nadu,2010,Means_adopted,By coming under running vehicles/trains,Female,30-44,16
Tamil Nadu,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,12
Tamil Nadu,2010,Means_adopted,By touching electric wires,Male,30-44,52
Tamil Nadu,2010,Means_adopted,By Fire/Self Immolation,Male,30-44,360
Tamil Nadu,2010,Means_adopted,By Over Alcoholism,Male,30-44,114
Tamil Nadu,2010,Means_adopted,By Consuming Other Poison,Male,30-44,762
Tamil Nadu,2010,Means_adopted,By Drowning,Male,30-44,200
Tamil Nadu,2010,Means_adopted,By Other means (please specify),Male,30-44,166
Tamil Nadu,2010,Means_adopted,By Jumping from (Building),Male,30-44,16
Tamil Nadu,2010,Means_adopted,By Self Infliction of injury,Male,30-44,33
Tamil Nadu,2010,Means_adopted,By Fire-Arms,Male,30-44,1
Tamil Nadu,2010,Means_adopted,By Consuming Insecticides,Male,30-44,575
Tamil Nadu,2010,Means_adopted,By Overdose of sleeping pills,Male,30-44,6
