state,year,type_code,type,gender,age_group,total
West Bengal,2004,Causes,Insanity/Mental Illness,Male,15-29,48
West Bengal,2004,Causes,Poverty,Male,15-29,5
West Bengal,2004,Causes,Cancer,Male,15-29,9
West Bengal,2004,Causes,Causes Not known,Male,15-29,527
West Bengal,2004,Causes,Fall in Social Reputation,Male,15-29,3
West Bengal,2004,Causes,Death of Dear Person,Male,15-29,24
West Bengal,2004,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,19
West Bengal,2004,Causes,Professional/Career Problem,Male,15-29,18
West Bengal,2004,Causes,Love Affairs,Male,15-29,320
West Bengal,2004,Causes,Other Prolonged Illness,Male,15-29,70
West Bengal,2004,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,16
West Bengal,2004,Causes,Causes Not known,Female,30-44,414
West Bengal,2004,Causes,Not having Children(Barrenness/Impotency,Female,30-44,20
West Bengal,2004,Causes,Divorce,Female,30-44,34
West Bengal,2004,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,9
West Bengal,2004,Causes,Love Affairs,Female,30-44,186
West Bengal,2004,Causes,Death of Dear Person,Female,30-44,10
West Bengal,2004,Causes,Family Problems,Female,30-44,517
West Bengal,2004,Causes,Illness (Aids/STD),Female,30-44,4
West Bengal,2004,Causes,Property Dispute,Female,30-44,26
West Bengal,2004,Causes,Cancer,Female,30-44,20
West Bengal,2004,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,5
West Bengal,2004,Causes,Other Causes (Please Specity),Female,30-44,296
West Bengal,2004,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,26
West Bengal,2004,Causes,Other Prolonged Illness,Female,30-44,108
West Bengal,2004,Causes,Paralysis,Female,30-44,11
West Bengal,2004,Causes,Illegitimate Pregnancy,Female,30-44,19
West Bengal,2004,Causes,Insanity/Mental Illness,Female,30-44,63
West Bengal,2004,Causes,Dowry Dispute,Female,30-44,102
West Bengal,2004,Causes,Fall in Social Reputation,Female,30-44,7
West Bengal,2004,Causes,Suspected/Illicit Relation,Female,30-44,45
West Bengal,2004,Causes,Unemployment,Female,30-44,10
West Bengal,2004,Causes,Poverty,Female,30-44,2
West Bengal,2004,Causes,Professional/Career Problem,Female,30-44,2
West Bengal,2004,Causes,Failure in Examination,Male,30-44,15
West Bengal,2004,Causes,Other Causes (Please Specity),Male,30-44,444
West Bengal,2004,Causes,Illness (Aids/STD),Male,30-44,9
West Bengal,2004,Causes,Poverty,Male,30-44,9
West Bengal,2004,Causes,Death of Dear Person,Male,30-44,21
West Bengal,2004,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,20
West Bengal,2004,Causes,Causes Not known,Male,30-44,762
West Bengal,2004,Causes,Paralysis,Male,30-44,4
West Bengal,2004,Causes,Professional/Career Problem,Male,30-44,35
West Bengal,2004,Causes,Suspected/Illicit Relation,Male,30-44,40
West Bengal,2004,Causes,Cancer,Male,30-44,36
West Bengal,2004,Causes,Other Prolonged Illness,Male,30-44,121
West Bengal,2004,Causes,Drug Abuse/Addiction,Male,30-44,21
West Bengal,2004,Causes,Divorce,Male,30-44,19
West Bengal,2004,Causes,Love Affairs,Male,30-44,95
West Bengal,2004,Causes,Fall in Social Reputation,Male,30-44,23
West Bengal,2004,Causes,Property Dispute,Male,30-44,65
West Bengal,2004,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,11
West Bengal,2004,Causes,Unemployment,Male,30-44,60
West Bengal,2004,Causes,Family Problems,Male,30-44,635
West Bengal,2004,Causes,Insanity/Mental Illness,Male,30-44,105
West Bengal,2004,Causes,Other Causes (Please Specity),Female,45-59,171
West Bengal,2004,Causes,Property Dispute,Female,45-59,23
West Bengal,2004,Causes,Causes Not known,Female,45-59,204
West Bengal,2004,Causes,Fall in Social Reputation,Female,45-59,8
West Bengal,2004,Causes,Family Problems,Female,45-59,274
West Bengal,2004,Causes,Cancer,Female,45-59,33
West Bengal,2004,Causes,Other Prolonged Illness,Female,45-59,107
West Bengal,2004,Causes,Love Affairs,Female,45-59,2
West Bengal,2004,Causes,Insanity/Mental Illness,Female,45-59,52
West Bengal,2004,Causes,Divorce,Female,45-59,2
West Bengal,2004,Causes,Illness (Aids/STD),Female,45-59,1
West Bengal,2004,Causes,Professional/Career Problem,Female,45-59,1
West Bengal,2004,Causes,Dowry Dispute,Female,45-59,2
West Bengal,2004,Causes,Paralysis,Female,45-59,9
West Bengal,2004,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,2
West Bengal,2004,Causes,Suspected/Illicit Relation,Female,45-59,13
West Bengal,2004,Causes,Unemployment,Female,45-59,4
West Bengal,2004,Causes,Poverty,Female,45-59,2
West Bengal,2004,Causes,Death of Dear Person,Female,45-59,6
West Bengal,2004,Causes,Death of Dear Person,Male,45-59,10
West Bengal,2004,Causes,Poverty,Male,45-59,7
West Bengal,2004,Causes,Causes Not known,Male,45-59,605
West Bengal,2004,Causes,Illness (Aids/STD),Male,45-59,13
West Bengal,2004,Causes,Professional/Career Problem,Male,45-59,21
West Bengal,2004,Causes,Suspected/Illicit Relation,Male,45-59,17
West Bengal,2004,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,27
West Bengal,2004,Causes,Drug Abuse/Addiction,Male,45-59,7
West Bengal,2004,Causes,Property Dispute,Male,45-59,59
West Bengal,2004,Causes,Love Affairs,Male,45-59,2
West Bengal,2004,Causes,Paralysis,Male,45-59,9
West Bengal,2004,Causes,Insanity/Mental Illness,Male,45-59,149
West Bengal,2004,Causes,Divorce,Male,45-59,4
West Bengal,2004,Causes,Other Prolonged Illness,Male,45-59,180
West Bengal,2004,Causes,Cancer,Male,45-59,55
West Bengal,2004,Causes,Fall in Social Reputation,Male,45-59,3
West Bengal,2004,Causes,Other Causes (Please Specity),Male,45-59,351
West Bengal,2004,Causes,Unemployment,Male,45-59,9
West Bengal,2004,Causes,Family Problems,Male,45-59,381
West Bengal,2004,Causes,Death of Dear Person,Female,60+,1
West Bengal,2004,Causes,Cancer,Female,60+,14
West Bengal,2004,Causes,Poverty,Female,60+,2
West Bengal,2004,Causes,Causes Not known,Female,60+,52
West Bengal,2004,Causes,Other Prolonged Illness,Female,60+,44
West Bengal,2004,Causes,Property Dispute,Female,60+,6
West Bengal,2004,Causes,Paralysis,Female,60+,5
West Bengal,2004,Causes,Family Problems,Female,60+,69
West Bengal,2004,Causes,Insanity/Mental Illness,Female,60+,12
West Bengal,2004,Causes,Other Causes (Please Specity),Female,60+,47
West Bengal,2004,Causes,Paralysis,Male,60+,3
West Bengal,2004,Causes,Causes Not known,Male,60+,122
West Bengal,2004,Causes,Cancer,Male,60+,44
West Bengal,2004,Causes,Death of Dear Person,Male,60+,10
West Bengal,2004,Causes,Bankruptcy or Sudden change in Economic,Male,60+,2
West Bengal,2004,Causes,Poverty,Male,60+,1
West Bengal,2004,Causes,Insanity/Mental Illness,Male,60+,90
West Bengal,2004,Causes,Family Problems,Male,60+,94
West Bengal,2004,Causes,Property Dispute,Male,60+,45
West Bengal,2004,Causes,Other Causes (Please Specity),Male,60+,66
West Bengal,2004,Causes,Other Prolonged Illness,Male,60+,86
West Bengal,2005,Causes,Failure in Examination,Female,0-14,122
West Bengal,2005,Causes,Love Affairs,Female,0-14,29
West Bengal,2005,Causes,Causes Not known,Female,0-14,32
West Bengal,2005,Causes,Family Problems,Female,0-14,1
West Bengal,2005,Causes,Insanity/Mental Illness,Female,0-14,1
West Bengal,2005,Causes,Other Causes (Please Specity),Female,0-14,20
West Bengal,2005,Causes,Love Affairs,Male,0-14,17
West Bengal,2005,Causes,Family Problems,Male,0-14,3
West Bengal,2005,Causes,Other Causes (Please Specity),Male,0-14,61
West Bengal,2005,Causes,Other Prolonged Illness,Male,0-14,4
West Bengal,2005,Causes,Failure in Examination,Male,0-14,77
West Bengal,2005,Causes,Causes Not known,Male,0-14,52
West Bengal,2005,Causes,Dowry Dispute,Female,15-29,302
West Bengal,2005,Causes,Other Causes (Please Specity),Female,15-29,497
West Bengal,2005,Causes,Failure in Examination,Female,15-29,115
West Bengal,2005,Causes,Illegitimate Pregnancy,Female,15-29,23
West Bengal,2005,Causes,Family Problems,Female,15-29,606
West Bengal,2005,Causes,Insanity/Mental Illness,Female,15-29,72
West Bengal,2005,Causes,Suspected/Illicit Relation,Female,15-29,57
West Bengal,2005,Causes,Causes Not known,Female,15-29,373
West Bengal,2005,Causes,Fall in Social Reputation,Female,15-29,124
West Bengal,2005,Causes,Property Dispute,Female,15-29,12
West Bengal,2005,Causes,Bankruptcy or Sudden change in Economic,Female,15-29,5
West Bengal,2005,Causes,Unemployment,Female,15-29,7
West Bengal,2005,Causes,Not having Children(Barrenness/Impotency,Female,15-29,9
West Bengal,2005,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,5
West Bengal,2005,Causes,Divorce,Female,15-29,26
West Bengal,2005,Causes,Other Prolonged Illness,Female,15-29,19
West Bengal,2005,Causes,Poverty,Female,15-29,10
West Bengal,2005,Causes,Love Affairs,Female,15-29,413
West Bengal,2005,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,83
West Bengal,2005,Causes,Drug Abuse/Addiction,Female,15-29,1
West Bengal,2005,Causes,Professional/Career Problem,Female,15-29,4
West Bengal,2005,Causes,Death of Dear Person,Female,15-29,17
West Bengal,2005,Causes,Insanity/Mental Illness,Male,15-29,81
West Bengal,2005,Causes,Ideological Causes/Hero Worshipping,Male,15-29,2
West Bengal,2005,Causes,Unemployment,Male,15-29,19
West Bengal,2005,Causes,Fall in Social Reputation,Male,15-29,229
West Bengal,2005,Causes,Property Dispute,Male,15-29,24
West Bengal,2005,Causes,Divorce,Male,15-29,2
West Bengal,2005,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,10
West Bengal,2005,Causes,Other Causes (Please Specity),Male,15-29,779
West Bengal,2005,Causes,Failure in Examination,Male,15-29,263
West Bengal,2005,Causes,Family Problems,Male,15-29,435
West Bengal,2005,Causes,Other Prolonged Illness,Male,15-29,32
West Bengal,2005,Causes,Cancer,Male,15-29,2
West Bengal,2005,Causes,Professional/Career Problem,Male,15-29,31
West Bengal,2005,Causes,Suspected/Illicit Relation,Male,15-29,46
West Bengal,2005,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,11
West Bengal,2005,Causes,Drug Abuse/Addiction,Male,15-29,35
West Bengal,2005,Causes,Paralysis,Male,15-29,1
West Bengal,2005,Causes,Causes Not known,Male,15-29,663
West Bengal,2005,Causes,Death of Dear Person,Male,15-29,8
West Bengal,2005,Causes,Love Affairs,Male,15-29,286
West Bengal,2005,Causes,Illness (Aids/STD),Male,15-29,3
West Bengal,2005,Causes,Other Causes (Please Specity),Female,30-44,386
West Bengal,2005,Causes,Death of Dear Person,Female,30-44,42
West Bengal,2005,Causes,Causes Not known,Female,30-44,270
West Bengal,2005,Causes,Divorce,Female,30-44,33
West Bengal,2005,Causes,Other Prolonged Illness,Female,30-44,62
West Bengal,2005,Causes,Insanity/Mental Illness,Female,30-44,72
West Bengal,2005,Causes,Love Affairs,Female,30-44,119
West Bengal,2005,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,44
West Bengal,2005,Causes,Unemployment,Female,30-44,4
West Bengal,2005,Causes,Illness (Aids/STD),Female,30-44,3
West Bengal,2005,Causes,Not having Children(Barrenness/Impotency,Female,30-44,37
West Bengal,2005,Causes,Paralysis,Female,30-44,9
West Bengal,2005,Causes,Family Problems,Female,30-44,433
West Bengal,2005,Causes,Drug Abuse/Addiction,Female,30-44,3
West Bengal,2005,Causes,Failure in Examination,Female,30-44,3
West Bengal,2005,Causes,Cancer,Female,30-44,18
West Bengal,2005,Causes,Fall in Social Reputation,Female,30-44,71
West Bengal,2005,Causes,Property Dispute,Female,30-44,56
West Bengal,2005,Causes,Suspected/Illicit Relation,Female,30-44,56
West Bengal,2005,Causes,Dowry Dispute,Female,30-44,167
West Bengal,2005,Causes,Illegitimate Pregnancy,Female,30-44,12
West Bengal,2005,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,7
West Bengal,2005,Causes,Poverty,Female,30-44,8
West Bengal,2005,Causes,Professional/Career Problem,Female,30-44,4
West Bengal,2005,Causes,Love Affairs,Male,30-44,165
West Bengal,2005,Causes,Failure in Examination,Male,30-44,2
West Bengal,2005,Causes,Other Causes (Please Specity),Male,30-44,759
West Bengal,2005,Causes,Suspected/Illicit Relation,Male,30-44,42
West Bengal,2005,Causes,Illness (Aids/STD),Male,30-44,8
West Bengal,2005,Causes,Causes Not known,Male,30-44,535
West Bengal,2005,Causes,Divorce,Male,30-44,4
West Bengal,2005,Causes,Death of Dear Person,Male,30-44,49
West Bengal,2005,Causes,Fall in Social Reputation,Male,30-44,151
West Bengal,2005,Causes,Professional/Career Problem,Male,30-44,90
West Bengal,2005,Causes,Insanity/Mental Illness,Male,30-44,139
West Bengal,2005,Causes,Paralysis,Male,30-44,1
West Bengal,2005,Causes,Drug Abuse/Addiction,Male,30-44,39
West Bengal,2005,Causes,Other Prolonged Illness,Male,30-44,113
West Bengal,2005,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,44
West Bengal,2005,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,8
West Bengal,2005,Causes,Family Problems,Male,30-44,535
West Bengal,2005,Causes,Poverty,Male,30-44,1
West Bengal,2005,Causes,Cancer,Male,30-44,22
West Bengal,2005,Causes,Unemployment,Male,30-44,40
West Bengal,2005,Causes,Property Dispute,Male,30-44,154
West Bengal,2005,Causes,Divorce,Female,45-59,2
West Bengal,2005,Causes,Insanity/Mental Illness,Female,45-59,84
West Bengal,2005,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,3
West Bengal,2005,Causes,Unemployment,Female,45-59,2
West Bengal,2005,Causes,Family Problems,Female,45-59,267
West Bengal,2005,Causes,Paralysis,Female,45-59,7
West Bengal,2005,Causes,Illness (Aids/STD),Female,45-59,1
West Bengal,2005,Causes,Not having Children(Barrenness/Impotency,Female,45-59,29
West Bengal,2005,Causes,Death of Dear Person,Female,45-59,16
West Bengal,2005,Causes,Suspected/Illicit Relation,Female,45-59,14
West Bengal,2005,Causes,Other Prolonged Illness,Female,45-59,87
West Bengal,2005,Causes,Property Dispute,Female,45-59,44
West Bengal,2005,Causes,Other Causes (Please Specity),Female,45-59,261
West Bengal,2005,Causes,Cancer,Female,45-59,31
West Bengal,2005,Causes,Causes Not known,Female,45-59,281
West Bengal,2005,Causes,Fall in Social Reputation,Female,45-59,43
West Bengal,2005,Causes,Love Affairs,Female,45-59,6
West Bengal,2005,Causes,Death of Dear Person,Male,45-59,9
West Bengal,2005,Causes,Causes Not known,Male,45-59,462
West Bengal,2005,Causes,Family Problems,Male,45-59,384
West Bengal,2005,Causes,Professional/Career Problem,Male,45-59,14
West Bengal,2005,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,3
West Bengal,2005,Causes,Property Dispute,Male,45-59,221
West Bengal,2005,Causes,Paralysis,Male,45-59,21
West Bengal,2005,Causes,Suspected/Illicit Relation,Male,45-59,22
West Bengal,2005,Causes,Other Prolonged Illness,Male,45-59,142
West Bengal,2005,Causes,Other Causes (Please Specity),Male,45-59,337
West Bengal,2005,Causes,Drug Abuse/Addiction,Male,45-59,12
West Bengal,2005,Causes,Unemployment,Male,45-59,3
West Bengal,2005,Causes,Illness (Aids/STD),Male,45-59,2
West Bengal,2005,Causes,Love Affairs,Male,45-59,4
West Bengal,2005,Causes,Poverty,Male,45-59,4
West Bengal,2005,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,63
West Bengal,2005,Causes,Fall in Social Reputation,Male,45-59,98
West Bengal,2005,Causes,Cancer,Male,45-59,54
West Bengal,2005,Causes,Insanity/Mental Illness,Male,45-59,153
West Bengal,2005,Causes,Family Problems,Female,60+,96
West Bengal,2005,Causes,Insanity/Mental Illness,Female,60+,34
West Bengal,2005,Causes,Cancer,Female,60+,15
West Bengal,2005,Causes,Fall in Social Reputation,Female,60+,27
West Bengal,2005,Causes,Other Prolonged Illness,Female,60+,56
West Bengal,2005,Causes,Causes Not known,Female,60+,28
West Bengal,2005,Causes,Property Dispute,Female,60+,6
West Bengal,2005,Causes,Other Causes (Please Specity),Female,60+,53
West Bengal,2005,Causes,Paralysis,Female,60+,4
West Bengal,2005,Causes,Paralysis,Male,60+,2
West Bengal,2005,Causes,Cancer,Male,60+,37
West Bengal,2005,Causes,Fall in Social Reputation,Male,60+,42
West Bengal,2005,Causes,Property Dispute,Male,60+,51
West Bengal,2005,Causes,Death of Dear Person,Male,60+,3
West Bengal,2005,Causes,Other Prolonged Illness,Male,60+,108
West Bengal,2005,Causes,Bankruptcy or Sudden change in Economic,Male,60+,1
West Bengal,2005,Causes,Insanity/Mental Illness,Male,60+,99
West Bengal,2005,Causes,Family Problems,Male,60+,73
West Bengal,2005,Causes,Other Causes (Please Specity),Male,60+,56
West Bengal,2005,Causes,Causes Not known,Male,60+,57
West Bengal,2006,Causes,Causes Not known,Female,0-14,15
West Bengal,2006,Causes,Failure in Examination,Female,0-14,151
West Bengal,2006,Causes,Family Problems,Female,0-14,3
West Bengal,2006,Causes,Love Affairs,Female,0-14,15
West Bengal,2006,Causes,Causes Not known,Male,0-14,26
West Bengal,2006,Causes,Failure in Examination,Male,0-14,110
West Bengal,2006,Causes,Love Affairs,Male,0-14,4
West Bengal,2006,Causes,Family Problems,Male,0-14,4
West Bengal,2006,Causes,Ideological Causes/Hero Worshipping,Male,0-14,3
West Bengal,2006,Causes,Other Causes (Please Specity),Male,0-14,1
West Bengal,2006,Causes,Other Prolonged Illness,Male,0-14,2
West Bengal,2006,Causes,Dowry Dispute,Female,15-29,299
West Bengal,2006,Causes,Insanity/Mental Illness,Female,15-29,79
West Bengal,2006,Causes,Family Problems,Female,15-29,1329
West Bengal,2006,Causes,Property Dispute,Female,15-29,34
West Bengal,2006,Causes,Illegitimate Pregnancy,Female,15-29,51
West Bengal,2006,Causes,Love Affairs,Female,15-29,555
West Bengal,2006,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,15
West Bengal,2006,Causes,Fall in Social Reputation,Female,15-29,5
West Bengal,2006,Causes,Divorce,Female,15-29,34
West Bengal,2006,Causes,Suspected/Illicit Relation,Female,15-29,75
West Bengal,2006,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,100
West Bengal,2006,Causes,Causes Not known,Female,15-29,219
West Bengal,2006,Causes,Other Causes (Please Specity),Female,15-29,3
West Bengal,2006,Causes,Death of Dear Person,Female,15-29,27
West Bengal,2006,Causes,Other Prolonged Illness,Female,15-29,43
West Bengal,2006,Causes,Not having Children(Barrenness/Impotency,Female,15-29,11
West Bengal,2006,Causes,Professional/Career Problem,Female,15-29,4
West Bengal,2006,Causes,Failure in Examination,Female,15-29,115
West Bengal,2006,Causes,Failure in Examination,Male,15-29,310
West Bengal,2006,Causes,Unemployment,Male,15-29,7
West Bengal,2006,Causes,Other Prolonged Illness,Male,15-29,106
West Bengal,2006,Causes,Insanity/Mental Illness,Male,15-29,237
West Bengal,2006,Causes,Ideological Causes/Hero Worshipping,Male,15-29,4
West Bengal,2006,Causes,Fall in Social Reputation,Male,15-29,32
West Bengal,2006,Causes,Death of Dear Person,Male,15-29,14
West Bengal,2006,Causes,Professional/Career Problem,Male,15-29,18
West Bengal,2006,Causes,Family Problems,Male,15-29,1032
West Bengal,2006,Causes,Suspected/Illicit Relation,Male,15-29,30
West Bengal,2006,Causes,Cancer,Male,15-29,7
West Bengal,2006,Causes,Drug Abuse/Addiction,Male,15-29,41
West Bengal,2006,Causes,Causes Not known,Male,15-29,448
West Bengal,2006,Causes,Love Affairs,Male,15-29,515
West Bengal,2006,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,7
West Bengal,2006,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,35
West Bengal,2006,Causes,Property Dispute,Male,15-29,167
West Bengal,2006,Causes,Other Causes (Please Specity),Male,15-29,23
West Bengal,2006,Causes,Illness (Aids/STD),Male,15-29,2
West Bengal,2006,Causes,Paralysis,Male,15-29,2
West Bengal,2006,Causes,Divorce,Female,30-44,32
West Bengal,2006,Causes,Other Causes (Please Specity),Female,30-44,4
West Bengal,2006,Causes,Dowry Dispute,Female,30-44,146
West Bengal,2006,Causes,Death of Dear Person,Female,30-44,26
West Bengal,2006,Causes,Drug Abuse/Addiction,Female,30-44,7
West Bengal,2006,Causes,Not having Children(Barrenness/Impotency,Female,30-44,27
West Bengal,2006,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,36
West Bengal,2006,Causes,Family Problems,Female,30-44,788
West Bengal,2006,Causes,Causes Not known,Female,30-44,177
West Bengal,2006,Causes,Love Affairs,Female,30-44,172
West Bengal,2006,Causes,Suspected/Illicit Relation,Female,30-44,65
West Bengal,2006,Causes,Fall in Social Reputation,Female,30-44,21
West Bengal,2006,Causes,Professional/Career Problem,Female,30-44,6
West Bengal,2006,Causes,Illegitimate Pregnancy,Female,30-44,44
West Bengal,2006,Causes,Poverty,Female,30-44,1
West Bengal,2006,Causes,Paralysis,Female,30-44,9
West Bengal,2006,Causes,Cancer,Female,30-44,14
West Bengal,2006,Causes,Other Prolonged Illness,Female,30-44,65
West Bengal,2006,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,3
West Bengal,2006,Causes,Insanity/Mental Illness,Female,30-44,93
West Bengal,2006,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,47
West Bengal,2006,Causes,Illness (Aids/STD),Female,30-44,4
West Bengal,2006,Causes,Property Dispute,Female,30-44,126
West Bengal,2006,Causes,Poverty,Male,30-44,2
West Bengal,2006,Causes,Fall in Social Reputation,Male,30-44,109
West Bengal,2006,Causes,Illness (Aids/STD),Male,30-44,7
West Bengal,2006,Causes,Unemployment,Male,30-44,20
West Bengal,2006,Causes,Family Problems,Male,30-44,1465
West Bengal,2006,Causes,Divorce,Male,30-44,6
West Bengal,2006,Causes,Drug Abuse/Addiction,Male,30-44,96
West Bengal,2006,Causes,Causes Not known,Male,30-44,451
West Bengal,2006,Causes,Cancer,Male,30-44,19
West Bengal,2006,Causes,Love Affairs,Male,30-44,270
West Bengal,2006,Causes,Other Causes (Please Specity),Male,30-44,6
West Bengal,2006,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,19
West Bengal,2006,Causes,Ideological Causes/Hero Worshipping,Male,30-44,6
West Bengal,2006,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,12
West Bengal,2006,Causes,Paralysis,Male,30-44,11
West Bengal,2006,Causes,Death of Dear Person,Male,30-44,64
West Bengal,2006,Causes,Insanity/Mental Illness,Male,30-44,275
West Bengal,2006,Causes,Other Prolonged Illness,Male,30-44,180
West Bengal,2006,Causes,Property Dispute,Male,30-44,283
West Bengal,2006,Causes,Professional/Career Problem,Male,30-44,116
West Bengal,2006,Causes,Suspected/Illicit Relation,Male,30-44,58
West Bengal,2006,Causes,Poverty,Female,45-59,1
West Bengal,2006,Causes,Professional/Career Problem,Female,45-59,7
West Bengal,2006,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,2
West Bengal,2006,Causes,Death of Dear Person,Female,45-59,62
West Bengal,2006,Causes,Other Prolonged Illness,Female,45-59,129
West Bengal,2006,Causes,Not having Children(Barrenness/Impotency,Female,45-59,19
West Bengal,2006,Causes,Other Causes (Please Specity),Female,45-59,3
West Bengal,2006,Causes,Insanity/Mental Illness,Female,45-59,127
West Bengal,2006,Causes,Property Dispute,Female,45-59,165
West Bengal,2006,Causes,Family Problems,Female,45-59,511
West Bengal,2006,Causes,Love Affairs,Female,45-59,1
West Bengal,2006,Causes,Causes Not known,Female,45-59,102
West Bengal,2006,Causes,Illegitimate Pregnancy,Female,45-59,5
West Bengal,2006,Causes,Fall in Social Reputation,Female,45-59,40
West Bengal,2006,Causes,Paralysis,Female,45-59,14
West Bengal,2006,Causes,Illness (Aids/STD),Female,45-59,2
West Bengal,2006,Causes,Suspected/Illicit Relation,Female,45-59,11
West Bengal,2006,Causes,Cancer,Female,45-59,18
West Bengal,2006,Causes,Divorce,Female,45-59,15
West Bengal,2006,Causes,Other Prolonged Illness,Male,45-59,132
West Bengal,2006,Causes,Causes Not known,Male,45-59,244
West Bengal,2006,Causes,Drug Abuse/Addiction,Male,45-59,10
West Bengal,2006,Causes,Property Dispute,Male,45-59,334
West Bengal,2006,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,29
West Bengal,2006,Causes,Cancer,Male,45-59,59
West Bengal,2006,Causes,Family Problems,Male,45-59,751
West Bengal,2006,Causes,Suspected/Illicit Relation,Male,45-59,17
West Bengal,2006,Causes,Fall in Social Reputation,Male,45-59,67
West Bengal,2006,Causes,Illness (Aids/STD),Male,45-59,1
West Bengal,2006,Causes,Poverty,Male,45-59,6
West Bengal,2006,Causes,Love Affairs,Male,45-59,1
West Bengal,2006,Causes,Insanity/Mental Illness,Male,45-59,135
West Bengal,2006,Causes,Death of Dear Person,Male,45-59,43
West Bengal,2006,Causes,Other Causes (Please Specity),Male,45-59,8
West Bengal,2006,Causes,Paralysis,Male,45-59,21
West Bengal,2006,Causes,Professional/Career Problem,Male,45-59,35
West Bengal,2006,Causes,Family Problems,Female,60+,89
West Bengal,2006,Causes,Death of Dear Person,Female,60+,5
West Bengal,2006,Causes,Paralysis,Female,60+,4
West Bengal,2006,Causes,Cancer,Female,60+,13
West Bengal,2006,Causes,Causes Not known,Female,60+,27
West Bengal,2006,Causes,Other Causes (Please Specity),Female,60+,3
West Bengal,2006,Causes,Property Dispute,Female,60+,5
West Bengal,2006,Causes,Other Prolonged Illness,Female,60+,54
West Bengal,2006,Causes,Insanity/Mental Illness,Female,60+,70
West Bengal,2006,Causes,Fall in Social Reputation,Female,60+,6
West Bengal,2006,Causes,Death of Dear Person,Male,60+,11
West Bengal,2006,Causes,Poverty,Male,60+,2
West Bengal,2006,Causes,Causes Not known,Male,60+,49
West Bengal,2006,Causes,Other Causes (Please Specity),Male,60+,6
West Bengal,2006,Causes,Fall in Social Reputation,Male,60+,9
West Bengal,2006,Causes,Family Problems,Male,60+,175
West Bengal,2006,Causes,Insanity/Mental Illness,Male,60+,134
West Bengal,2006,Causes,Paralysis,Male,60+,3
West Bengal,2006,Causes,Property Dispute,Male,60+,16
West Bengal,2006,Causes,Bankruptcy or Sudden change in Economic,Male,60+,8
West Bengal,2006,Causes,Drug Abuse/Addiction,Male,60+,3
West Bengal,2006,Causes,Cancer,Male,60+,74
West Bengal,2006,Causes,Other Prolonged Illness,Male,60+,75
West Bengal,2007,Causes,Causes Not known,Female,0-14,61
West Bengal,2007,Causes,Love Affairs,Female,0-14,21
West Bengal,2007,Causes,Failure in Examination,Female,0-14,38
West Bengal,2007,Causes,Other Causes (Please Specity),Female,0-14,41
West Bengal,2007,Causes,Suspected/Illicit Relation,Female,0-14,1
West Bengal,2007,Causes,Illegitimate Pregnancy,Female,0-14,2
West Bengal,2007,Causes,Death of Dear Person,Female,0-14,8
West Bengal,2007,Causes,Insanity/Mental Illness,Female,0-14,8
West Bengal,2007,Causes,Family Problems,Female,0-14,19
West Bengal,2007,Causes,Other Prolonged Illness,Female,0-14,3
West Bengal,2007,Causes,Suspected/Illicit Relation,Male,0-14,1
West Bengal,2007,Causes,Love Affairs,Male,0-14,9
West Bengal,2007,Causes,Causes Not known,Male,0-14,73
West Bengal,2007,Causes,Family Problems,Male,0-14,20
West Bengal,2007,Causes,Other Causes (Please Specity),Male,0-14,58
West Bengal,2007,Causes,Death of Dear Person,Male,0-14,4
West Bengal,2007,Causes,Failure in Examination,Male,0-14,48
West Bengal,2007,Causes,Other Prolonged Illness,Male,0-14,2
West Bengal,2007,Causes,Insanity/Mental Illness,Male,0-14,2
West Bengal,2007,Causes,Death of Dear Person,Female,15-29,6
